Comisión Nacional del Agua
Subdirección General Técnica
Estación: La Boca
Clave: BOCNL
Estado: Nuevo León
Municipio: Santiago

Fecha, Nivel(m), Gasto(m³/s)
2008/07/15,445.89,-
2008/07/16,445.89,-
2008/07/17,445.89,-
2008/07/18,445.89,-
2008/07/19,445.90,-
2008/07/20,445.90,-
2008/07/21,445.92,-
2008/07/22,445.92,-
2008/07/23,445.94,-
2008/07/24,445.89,-
2008/07/25,445.87,-
2008/07/26,445.87,-
2008/07/27,445.87,-
2008/07/28,445.87,-
2008/07/29,445.87,-
2008/07/30,445.86,-
2008/07/31,445.84,-
2008/08/01,445.82,-
2008/08/02,445.81,-
2008/08/03,445.78,-
2008/08/04,445.78,-
2008/08/05,445.78,-
2008/08/06,445.76,-
2008/08/07,445.74,-
2008/08/08,445.73,-
2008/08/09,445.71,-
2008/08/10,445.69,-
2008/08/11,445.68,-
2008/08/12,445.67,-
2008/08/13,445.66,-
2008/08/14,445.68,-
2008/08/15,445.67,-
2008/08/16,445.66,-
2008/08/17,445.69,-
2008/08/18,445.70,-
2008/08/19,445.76,-
2008/08/20,445.81,-
2008/08/21,445.80,-
2008/08/22,445.82,-
2008/08/23,445.82,-
2008/08/24,445.84,-
2008/08/25,445.89,-
2008/08/26,446.34,-
2008/08/27,446.40,-
2008/08/28,446.44,-
2008/08/29,446.45,-
2008/08/30,446.62,-
2008/08/31,446.74,-
2008/09/01,446.81,-
2008/09/02,446.85,-
2008/09/03,446.87,-
2008/09/04,446.90,-
2008/09/05,448.32,-
2008/09/06,448.14,-
2008/09/07,447.55,-
2008/09/08,446.89,-
2008/09/09,446.94,-
2008/09/10,446.98,-
2008/09/11,447.00,-
2008/09/12,446.97,-
2008/09/13,446.95,-
2008/09/14,446.91,-
2008/09/15,446.97,-
2008/09/16,447.55,-
2008/09/17,447.08,-
2008/09/18,446.90,-
2008/09/19,446.96,-
2008/09/20,446.99,-
2008/09/21,446.99,-
2008/09/22,446.98,-
2008/09/23,447.03,-
2008/09/24,447.65,-
2008/09/25,448.65,-
2008/09/26,447.37,-
2008/09/27,447.15,-
2008/09/28,447.44,-
2008/09/29,447.63,-
2008/09/30,447.77,-
2008/10/01,447.87,-
2008/10/02,447.96,-
2008/10/03,448.05,-
2008/10/04,447.79,-
2008/10/05,447.13,-
2008/10/06,446.80,-
2008/10/07,446.46,-
2008/10/08,446.49,-
2008/10/09,446.62,-
2008/10/10,446.66,-
2008/10/11,446.69,-
2008/10/12,446.70,-
2008/10/13,446.71,-
2008/10/14,446.73,-
2008/10/15,446.78,-
2008/10/16,447.07,-
2008/10/17,447.26,-
2008/10/18,447.36,-
2008/10/19,447.43,-
2008/10/20,447.47,-
2008/10/21,447.50,-
2008/10/22,447.52,-
2008/10/23,447.54,-
2008/10/24,447.54,-
2008/10/25,447.54,-
2008/10/26,447.52,-
2008/10/27,447.52,-
2008/10/28,447.58,-
2008/10/29,447.58,-
2008/10/30,447.57,-
2008/10/31,447.56,-
2008/11/01,447.54,-
2008/11/02,447.50,-
2008/11/03,447.46,-
2008/11/04,447.42,-
2008/11/05,447.37,-
2008/11/06,447.33,-
2008/11/07,447.29,-
2008/11/08,447.25,-
2008/11/09,447.18,-
2008/11/10,447.10,-
2008/11/11,447.04,-
2008/11/12,446.98,-
2008/11/13,446.93,-
2008/11/14,446.86,-
2008/11/15,446.79,-
2008/11/16,446.72,-
2008/11/17,446.64,-
2008/11/18,446.54,-
2008/11/19,446.52,-
2008/11/20,446.50,-
2008/11/21,446.47,-
2008/11/22,446.43,-
2008/11/23,446.38,-
2008/11/24,446.34,-
2008/11/25,446.32,-
2008/11/26,446.29,-
2008/11/27,446.26,-
2008/11/28,446.25,-
2008/11/29,446.24,-
2008/11/30,446.23,-
2008/12/01,446.21,-
2008/12/02,446.20,-
2008/12/03,446.19,-
2008/12/04,446.16,-
2008/12/05,446.16,-
2008/12/06,446.16,-
2008/12/07,446.16,-
2008/12/08,446.16,-
2008/12/09,446.16,-
2008/12/10,446.20,-
2008/12/11,446.22,-
2008/12/12,446.21,-
2008/12/13,446.21,-
2008/12/14,446.19,-
2008/12/15,446.19,-
2008/12/16,446.19,-
2008/12/17,446.19,-
2008/12/18,446.19,-
2008/12/19,446.19,-
2008/12/20,446.14,-
2008/12/21,446.21,-
2008/12/22,446.21,-
2008/12/23,446.22,-
2008/12/24,446.23,-
2008/12/25,446.24,-
2008/12/26,446.25,-
2008/12/27,446.24,-
2008/12/28,446.24,-
2008/12/29,446.25,-
2008/12/30,446.25,-
2008/12/31,446.25,-
2009/01/01,446.25,-
2009/01/02,446.27,-
2009/01/03,446.28,-
2009/01/04,446.28,-
2009/01/05,446.29,-
2009/01/06,446.29,-
2009/01/07,446.30,-
2009/01/08,446.31,-
2009/01/09,446.32,-
2009/01/10,446.32,-
2009/01/11,446.32,-
2009/01/12,446.32,-
2009/01/13,446.32,-
2009/01/14,446.31,-
2009/01/15,446.31,-
2009/01/16,446.32,-
2009/01/17,446.34,-
2009/01/18,446.35,-
2009/01/19,446.35,-
2009/01/20,446.35,-
2009/01/21,446.35,-
2009/01/22,446.34,-
2009/01/23,446.34,-
2009/01/24,446.34,-
2009/01/25,446.34,-
2009/01/26,446.34,-
2009/01/27,446.34,-
2009/01/28,446.34,-
2009/01/29,446.33,-
2009/01/30,446.32,-
2009/01/31,446.33,-
2009/02/01,446.32,-
2009/02/02,446.32,-
2009/02/03,446.32,-
2009/02/04,446.33,-
2009/02/05,446.32,-
2009/02/06,446.33,-
2009/02/07,446.33,-
2009/02/08,446.32,-
2009/02/09,446.32,-
2009/02/10,446.32,-
2009/02/11,446.31,-
2009/02/12,446.29,-
2009/02/13,446.28,-
2009/02/14,446.27,-
2009/02/15,446.26,-
2009/02/16,446.26,-
2009/02/17,446.27,-
2009/02/18,446.27,-
2009/02/19,446.26,-
2009/02/20,446.25,-
2009/02/21,446.27,-
2009/02/22,446.27,-
2009/02/23,446.28,-
2009/02/24,446.28,-
2009/02/25,446.29,-
2009/02/26,446.29,-
2009/02/27,446.29,-
2009/02/28,446.29,-
2009/03/01,446.29,-
2009/03/02,446.29,-
2009/03/03,446.29,-
2009/03/04,446.29,-
2009/03/05,446.29,-
2009/03/06,446.28,-
2009/03/07,446.28,-
2009/03/08,446.29,-
2009/03/09,446.29,-
2009/03/10,446.29,-
2009/03/11,446.29,-
2009/03/12,446.29,-
2009/03/13,446.29,-
2009/03/14,446.29,-
2009/03/15,446.29,-
2009/03/16,446.29,-
2009/03/17,446.30,-
2009/03/18,446.30,-
2009/03/19,446.30,-
2009/03/20,446.30,-
2009/03/21,446.30,-
2009/03/22,446.30,-
2009/03/23,446.30,-
2009/03/24,446.31,-
2009/03/25,446.31,-
2009/03/26,446.30,-
2009/03/27,446.28,-
2009/03/28,446.26,-
2009/03/29,446.25,-
2009/03/30,446.24,-
2009/03/31,446.19,-
2009/04/01,446.18,-
2009/04/02,446.17,-
2009/04/03,446.15,-
2009/04/04,446.13,-
2009/04/05,446.12,-
2009/04/06,446.09,-
2009/04/07,446.09,-
2009/04/08,446.05,-
2009/04/09,446.01,-
2009/04/10,445.98,-
2009/04/11,445.94,-
2009/04/12,445.90,-
2009/04/13,445.88,-
2009/04/14,445.83,-
2009/04/15,445.78,-
2009/04/16,445.74,-
2009/04/17,445.74,-
2009/04/18,445.74,-
2009/04/19,445.75,-
2009/04/20,445.78,-
2009/04/21,445.78,-
2009/04/22,445.79,-
2009/04/23,445.79,-
2009/04/24,445.77,-
2009/04/25,445.78,-
2009/04/26,445.77,-
2009/04/27,445.76,-
2009/04/28,445.75,-
2009/04/29,445.75,-
2009/04/30,445.76,-
2009/05/01,445.77,-
2009/05/02,445.74,-
2009/05/03,445.73,-
2009/05/04,445.72,-
2009/05/05,445.72,-
2009/05/06,445.72,-
2009/05/07,445.72,-
2009/05/08,445.72,-
2009/05/09,445.72,-
2009/05/10,445.71,-
2009/05/11,445.71,-
2009/05/12,445.71,-
2009/05/13,445.71,-
2009/05/14,445.72,-
2009/05/15,445.72,-
2009/05/16,445.72,-
2009/05/17,445.79,-
2009/05/18,445.82,-
2009/05/19,445.83,-
2009/05/20,445.83,-
2009/05/21,445.84,-
2009/05/22,445.85,-
2009/05/23,445.86,-
2009/05/24,445.87,-
2009/05/25,445.87,-
2009/05/26,445.88,-
2009/05/27,445.88,-
2009/05/28,445.88,-
2009/05/29,445.88,-
2009/05/30,445.88,-
2009/05/31,445.88,-
2009/06/01,445.91,-
2009/06/02,445.91,-
2009/06/03,445.90,-
2009/06/04,445.90,-
2009/06/05,445.89,-
2009/06/06,445.89,-
2009/06/07,445.88,-
2009/06/08,445.88,-
2009/06/09,445.89,-
2009/06/10,445.89,-
2009/06/11,445.90,-
2009/06/12,445.89,-
2009/06/13,445.89,-
2009/06/14,445.90,-
2009/06/15,445.91,-
2009/06/16,445.92,-
2009/06/17,445.90,-
2009/06/18,445.90,-
2009/06/19,445.90,-
2009/06/20,445.90,-
2009/06/21,445.90,-
2009/06/22,445.92,-
2009/06/23,445.92,-
2009/06/24,445.92,-
2009/06/25,445.92,-
2009/06/26,445.93,-
2009/06/27,445.95,-
2009/06/28,445.95,-
2009/06/29,445.92,-
2009/06/30,445.93,-
2009/07/01,445.93,-
2009/07/02,445.92,-
2009/07/03,445.92,-
2009/07/04,445.92,-
2009/07/05,445.92,-
2009/07/06,445.92,-
2009/07/07,445.93,-
2009/07/08,445.94,-
2009/07/09,445.94,-
2009/07/10,445.94,-
2009/07/11,445.94,-
2009/07/12,445.94,-
2009/07/13,445.95,-
2009/07/14,445.95,-
2009/07/15,445.95,-
2009/07/16,445.94,-
2009/07/17,445.94,-
2009/07/18,445.94,-
2009/07/19,445.95,-
2009/07/20,445.96,-
2009/07/21,445.97,-
2009/07/22,445.96,-
2009/07/23,445.95,-
2009/07/24,445.93,-
2009/07/25,445.93,-
2009/07/26,445.94,-
2009/07/27,445.93,-
2009/07/28,445.93,-
2009/07/29,445.90,-
2009/07/30,445.89,-
2009/07/31,445.85,-
2009/08/01,445.80,-
2009/08/02,445.73,-
2009/08/03,445.67,-
2009/08/04,445.61,-
2009/08/05,445.58,-
2009/08/06,445.55,-
2009/08/07,445.49,-
2009/08/08,445.44,-
2009/08/09,445.39,-
2009/08/10,445.36,-
2009/08/11,445.31,-
2009/08/12,445.27,-
2009/08/13,445.22,-
2009/08/14,445.18,-
2009/08/15,445.16,-
2009/08/16,445.15,-
2009/08/17,445.15,-
2009/08/18,445.14,-
2009/08/19,445.12,-
2009/08/20,445.10,-
2009/08/21,445.08,-
2009/08/22,445.07,-
2009/08/23,445.05,-
2009/08/24,445.04,-
2009/08/25,445.02,-
2009/08/26,445.00,-
2009/08/27,444.98,-
2009/08/28,444.97,-
2009/08/29,444.94,-
2009/08/30,444.92,-
2009/08/31,445.06,-
2009/09/01,445.12,-
2009/09/02,445.12,-
2009/09/03,445.11,-
2009/09/04,445.11,-
2009/09/05,445.11,-
2009/09/06,445.08,-
2009/09/07,445.07,-
2009/09/08,445.10,-
2009/09/09,445.09,-
2009/09/10,445.08,-
2009/09/11,445.16,-
2009/09/12,445.29,-
2009/09/13,445.37,-
2009/09/14,445.37,-
2009/09/15,445.36,-
2009/09/16,445.35,-
2009/09/17,445.34,-
2009/09/18,445.33,-
2009/09/19,445.57,-
2009/09/20,445.92,-
2009/09/21,446.03,-
2009/09/22,446.09,-
2009/09/23,446.21,-
2009/09/24,446.31,-
2009/09/25,446.37,-
2009/09/26,446.41,-
2009/09/27,446.45,-
2009/09/28,446.48,-
2009/09/29,446.49,-
2009/09/30,446.54,-
2009/10/01,446.55,-
2009/10/02,446.56,-
2009/10/03,446.57,-
2009/10/04,446.58,-
2009/10/05,446.59,-
2009/10/06,446.59,-
2009/10/07,446.59,-
2009/10/08,446.59,-
2009/10/09,446.59,-
2009/10/10,446.58,-
2009/10/11,446.58,-
2009/10/12,446.59,-
2009/10/13,446.60,-
2009/10/14,446.59,-
2009/10/15,446.59,-
2009/10/16,446.58,-
2009/10/17,446.59,-
2009/10/18,446.61,-
2009/10/19,446.63,-
2009/10/20,446.62,-
2009/10/21,446.62,-
2009/10/22,446.61,-
2009/10/23,446.62,-
2009/10/24,446.62,-
2009/10/25,446.64,-
2009/10/26,446.64,-
2009/10/27,446.65,-
2009/10/28,446.65,-
2009/10/29,446.64,-
2009/10/30,446.63,-
2009/10/31,446.60,-
2009/11/01,446.60,-
2009/11/02,446.60,-
2009/11/03,446.59,-
2009/11/04,446.57,-
2009/11/05,446.56,-
2009/11/06,446.55,-
2009/11/07,446.54,-
2009/11/08,446.53,-
2009/11/09,446.53,-
2009/11/10,446.52,-
2009/11/11,446.51,-
2009/11/12,446.49,-
2009/11/13,446.48,-
2009/11/14,446.47,-
2009/11/15,446.46,-
2009/11/16,446.46,-
2009/11/17,446.46,-
2009/11/18,446.45,-
2009/11/19,446.44,-
2009/11/20,446.42,-
2009/11/21,446.40,-
2009/11/22,446.39,-
2009/11/23,446.39,-
2009/11/24,446.38,-
2009/11/25,446.38,-
2009/11/26,446.38,-
2009/11/27,446.37,-
2009/11/28,446.36,-
2009/11/29,446.35,-
2009/11/30,446.34,-
2009/12/01,446.38,-
2009/12/02,446.39,-
2009/12/03,446.38,-
2009/12/04,446.38,-
2009/12/05,446.37,-
2009/12/06,446.35,-
2009/12/07,446.32,-
2009/12/08,446.31,-
2009/12/09,446.29,-
2009/12/10,446.28,-
2009/12/11,446.26,-
2009/12/12,446.26,-
2009/12/13,446.26,-
2009/12/14,446.25,-
2009/12/15,446.25,-
2009/12/16,446.24,-
2009/12/17,446.24,-
2009/12/18,446.24,-
2009/12/19,446.23,-
2009/12/20,446.22,-
2009/12/21,446.22,-
2009/12/22,446.22,-
2009/12/23,446.21,-
2009/12/24,446.19,-
2009/12/25,446.18,-
2009/12/26,446.19,-
2009/12/27,446.19,-
2009/12/28,446.18,-
2009/12/29,446.18,-
2009/12/30,446.17,-
2009/12/31,446.16,-
2010/01/01,446.15,-
2010/01/02,446.15,-
2010/01/03,446.15,-
2010/01/04,446.14,-
2010/01/05,446.15,-
2010/01/06,446.14,-
2010/01/07,446.14,-
2010/01/08,446.12,-
2010/01/09,446.12,-
2010/01/10,446.10,-
2010/01/11,446.07,-
2010/01/12,446.02,-
2010/01/13,446.02,-
2010/01/14,446.04,-
2010/01/15,445.98,-
2010/01/16,445.95,-
2010/01/17,445.89,-
2010/01/18,445.86,-
2010/01/19,445.84,-
2010/01/20,445.78,-
2010/01/21,445.73,-
2010/01/22,445.69,-
2010/01/23,445.64,-
2010/01/24,445.59,-
2010/01/25,445.58,-
2010/01/26,445.56,-
2010/01/27,445.51,-
2010/01/28,445.49,-
2010/01/29,445.46,-
2010/01/30,445.42,-
2010/01/31,445.41,-
2010/02/01,445.40,-
2010/02/02,445.39,-
2010/02/03,445.38,-
2010/02/04,445.37,-
2010/02/05,445.36,-
2010/02/06,445.31,-
2010/02/07,445.27,-
2010/02/08,445.26,-
2010/02/09,445.23,-
2010/02/10,445.19,-
2010/02/11,445.17,-
2010/02/12,445.15,-
2010/02/13,445.13,-
2010/02/14,445.11,-
2010/02/15,445.09,-
2010/02/16,445.08,-
2010/02/17,445.06,-
2010/02/18,445.05,-
2010/02/19,445.08,-
2010/02/20,445.10,-
2010/02/21,445.12,-
2010/02/22,445.18,-
2010/02/23,445.21,-
2010/02/24,445.24,-
2010/02/25,445.26,-
2010/02/26,445.28,-
2010/02/27,445.29,-
2010/02/28,445.32,-
2010/03/01,445.36,-
2010/03/02,445.38,-
2010/03/03,445.40,-
2010/03/04,445.42,-
2010/03/05,445.43,-
2010/03/06,445.45,-
2010/03/07,445.49,-
2010/03/08,445.52,-
2010/03/09,445.53,-
2010/03/10,445.54,-
2010/03/11,445.56,-
2010/03/12,445.57,-
2010/03/13,445.58,-
2010/03/14,445.60,-
2010/03/15,445.63,-
2010/03/16,445.69,-
2010/03/17,445.72,-
2010/03/18,445.74,-
2010/03/19,445.75,-
2010/03/20,445.77,-
2010/03/21,445.80,-
2010/03/22,445.83,-
2010/03/23,445.82,-
2010/03/24,445.82,-
2010/03/25,445.85,-
2010/03/26,445.85,-
2010/03/27,445.87,-
2010/03/28,445.89,-
2010/03/29,445.92,-
2010/03/30,445.94,-
2010/03/31,445.95,-
2010/04/01,445.96,-
2010/04/02,445.97,-
2010/04/03,445.99,-
2010/04/04,446.01,-
2010/04/05,446.05,-
2010/04/06,446.07,-
2010/04/07,446.08,-
2010/04/08,446.09,-
2010/04/09,446.10,-
2010/04/10,446.12,-
2010/04/11,446.14,-
2010/04/12,446.18,-
2010/04/13,446.24,-
2010/04/14,446.28,-
2010/04/15,446.32,-
2010/04/16,446.39,-
2010/04/17,446.46,-
2010/04/18,446.76,-
2010/04/19,446.88,-
2010/04/20,446.95,-
2010/04/21,446.99,-
2010/04/22,447.02,-
2010/04/23,447.05,-
2010/04/24,447.05,-
2010/04/25,447.05,-
2010/04/26,447.05,-
2010/04/27,447.06,-
2010/04/28,447.06,-
2010/04/29,447.06,-
2010/04/30,447.05,-
2010/05/01,447.05,-
2010/05/02,447.05,-
2010/05/03,447.05,-
2010/05/04,447.00,-
2010/05/05,446.94,-
2010/05/06,446.86,-
2010/05/07,446.82,-
2010/05/08,446.76,-
2010/05/09,446.72,-
2010/05/10,446.69,-
2010/05/11,446.66,-
2010/05/12,446.62,-
2010/05/13,446.55,-
2010/05/14,446.50,-
2010/05/15,446.47,-
2010/05/16,446.44,-
2010/05/17,446.42,-
2010/05/18,446.38,-
2010/05/19,446.34,-
2010/05/20,446.28,-
2010/05/21,446.22,-
2010/05/22,446.17,-
2010/05/23,446.13,-
2010/05/24,446.08,-
2010/05/25,446.05,-
2010/05/26,446.02,-
2010/05/27,446.01,-
2010/05/28,446.01,-
2010/05/29,445.99,-
2010/05/30,446.01,-
2010/05/31,446.01,-
2010/06/01,446.01,-
2010/06/02,445.99,-
2010/06/03,445.98,-
2010/06/04,445.98,-
2010/06/05,445.98,-
2010/06/06,445.98,-
2010/06/07,445.98,-
2010/06/08,445.98,-
2010/06/09,445.98,-
2010/06/10,445.97,-
2010/06/11,446.04,-
2010/06/12,446.03,-
2010/06/13,446.02,-
2010/06/14,446.02,-
2010/06/15,446.00,-
2010/06/16,445.98,-
2010/06/17,445.97,-
2010/06/18,445.95,-
2010/06/19,445.92,-
2010/06/20,445.89,-
2010/06/21,445.87,-
2010/06/22,445.86,-
2010/06/23,445.85,-
2010/06/24,445.82,-
2010/06/25,445.78,-
2010/06/26,445.76,-
2010/06/27,445.74,-
2010/06/28,445.72,-
2010/06/29,445.78,-
2010/06/30,445.76,-
2010/07/01,448.01,-
2010/07/02,448.16,-
2010/07/03,445.95,-
2010/07/04,445.59,-
2010/07/05,446.25,-
2010/07/06,447.32,-
2010/07/07,447.77,-
2010/07/08,446.80,-
2010/07/09,445.55,-
2010/07/10,445.50,-
2010/07/11,446.06,-
2010/07/12,446.47,-
2010/07/13,446.80,-
2010/07/14,447.08,-
2010/07/15,447.29,-
2010/07/16,447.48,-
2010/07/17,447.63,-
2010/07/18,447.77,-
2010/07/19,447.89,-
2010/07/20,447.99,-
2010/07/21,448.09,-
2010/07/22,447.56,-
2010/07/23,446.61,-
2010/07/24,445.75,-
2010/07/25,444.89,-
2010/07/26,444.96,-
2010/07/27,445.09,-
2010/07/28,445.21,-
2010/07/29,445.28,-
2010/07/30,445.37,-
2010/07/31,445.47,-
2010/08/01,445.57,-
2010/08/02,445.65,-
2010/08/03,445.77,-
2010/08/04,445.88,-
2010/08/05,445.99,-
2010/08/06,446.08,-
2010/08/07,446.18,-
2010/08/08,446.27,-
2010/08/09,446.36,-
2010/08/10,446.44,-
2010/08/11,446.52,-
2010/08/12,446.61,-
2010/08/13,446.67,-
2010/08/14,446.69,-
2010/08/15,446.74,-
2010/08/16,446.75,-
2010/08/17,446.78,-
2010/08/18,446.81,-
2010/08/19,446.83,-
2010/08/20,446.84,-
2010/08/21,446.86,-
2010/08/22,446.87,-
2010/08/23,446.88,-
2010/08/24,446.88,-
2010/08/25,446.89,-
2010/08/26,446.92,-
2010/08/27,446.95,-
2010/08/28,446.96,-
2010/08/29,446.96,-
2010/08/30,446.96,-
2010/08/31,446.96,-
2010/09/01,446.96,-
2010/09/02,446.96,-
2010/09/03,446.95,-
2010/09/04,447.08,-
2010/09/05,447.18,-
2010/09/06,447.18,-
2010/09/07,447.20,-
2010/09/08,446.40,-
2010/09/09,446.32,-
2010/09/10,446.32,-
2010/09/11,446.31,-
2010/09/12,446.28,-
2010/09/13,446.26,-
2010/09/14,446.25,-
2010/09/15,446.23,-
2010/09/16,446.20,-
2010/09/17,446.17,-
2010/09/18,446.41,-
2010/09/19,446.72,-
2010/09/20,447.08,-
2010/09/21,446.35,-
2010/09/22,446.40,-
2010/09/23,446.40,-
2010/09/24,446.41,-
2010/09/25,446.41,-
2010/09/26,447.75,-
2010/09/27,447.72,-
2010/09/28,446.94,-
2010/09/29,445.94,-
2010/09/30,445.75,-
2010/10/01,445.98,-
2010/10/02,446.26,-
2010/10/03,446.50,-
2010/10/04,446.69,-
2010/10/05,446.87,-
2010/10/06,447.03,-
2010/10/07,447.16,-
2010/10/08,447.28,-
2010/10/09,447.40,-
2010/10/10,447.49,-
2010/10/11,447.58,-
2010/10/12,447.66,-
2010/10/13,447.74,-
2010/10/14,447.84,-
2010/10/15,447.89,-
2010/10/16,447.93,-
2010/10/17,447.95,-
2010/10/18,447.97,-
2010/10/19,448.00,-
2010/10/20,448.00,-
2010/10/21,448.04,-
2010/10/22,448.06,-
2010/10/23,448.07,-
2010/10/24,448.07,-
2010/10/25,448.06,-
2010/10/26,448.06,-
2010/10/27,448.08,-
2010/10/28,448.09,-
2010/10/29,448.13,-
2010/10/30,448.12,-
2010/10/31,448.12,-
2010/11/01,448.12,-
2010/11/02,448.11,-
2010/11/03,448.12,-
2010/11/04,448.11,-
2010/11/05,448.10,-
2010/11/06,448.09,-
2010/11/07,448.08,-
2010/11/08,448.06,-
2010/11/09,448.07,-
2010/11/10,448.10,-
2010/11/11,448.12,-
2010/11/12,448.16,-
2010/11/13,448.19,-
2010/11/14,448.22,-
2010/11/15,448.26,-
2010/11/16,448.27,-
2010/11/17,448.27,-
2010/11/18,448.25,-
2010/11/19,448.24,-
2010/11/20,448.21,-
2010/11/21,448.18,-
2010/11/22,448.15,-
2010/11/23,448.14,-
2010/11/24,448.12,-
2010/11/25,448.10,-
2010/11/26,448.08,-
2010/11/27,448.06,-
2010/11/28,448.03,-
2010/11/29,447.98,-
2010/11/30,447.96,-
2010/12/01,447.94,-
2010/12/02,447.92,-
2010/12/03,447.88,-
2010/12/04,447.86,-
2010/12/05,447.84,-
2010/12/06,447.80,-
2010/12/07,447.76,-
2010/12/08,447.74,-
2010/12/09,447.72,-
2010/12/10,447.68,-
2010/12/11,447.64,-
2010/12/12,447.60,-
2010/12/13,447.54,-
2010/12/14,447.50,-
2010/12/15,447.46,-
2010/12/16,447.43,-
2010/12/17,447.38,-
2010/12/18,447.34,-
2010/12/19,447.30,-
2010/12/20,447.25,-
2010/12/21,447.23,-
2010/12/22,447.18,-
2010/12/23,447.14,-
2010/12/24,447.10,-
2010/12/25,447.06,-
2010/12/26,447.02,-
2010/12/27,446.98,-
2010/12/28,446.95,-
2010/12/29,446.92,-
2010/12/30,446.86,-
2010/12/31,446.83,-
2011/01/01,446.80,-
2011/01/02,446.78,-
2011/01/03,446.78,-
2011/01/04,446.77,-
2011/01/05,446.76,-
2011/01/06,446.75,-
2011/01/07,446.75,-
2011/01/08,446.75,-
2011/01/09,446.74,-
2011/01/10,446.74,-
2011/01/11,446.74,-
2011/01/12,446.74,-
2011/01/13,446.76,-
2011/01/14,446.76,-
2011/01/15,446.76,-
2011/01/16,446.76,-
2011/01/17,446.76,-
2011/01/18,446.75,-
2011/01/19,446.74,-
2011/01/20,446.74,-
2011/01/21,446.73,-
2011/01/22,446.72,-
2011/01/23,446.73,-
2011/01/24,446.76,-
2011/01/25,446.74,-
2011/01/26,446.72,-
2011/01/27,446.72,-
2011/01/28,446.72,-
2011/01/29,446.72,-
2011/01/30,446.72,-
2011/01/31,446.72,-
2011/02/01,446.72,-
2011/02/02,446.71,-
2011/02/03,446.71,-
2011/02/04,446.72,-
2011/02/05,446.76,-
2011/02/06,446.76,-
2011/02/07,446.77,-
2011/02/08,446.76,-
2011/02/09,446.76,-
2011/02/10,446.78,-
2011/02/11,446.78,-
2011/02/12,446.78,-
2011/02/13,446.76,-
2011/02/14,446.76,-
2011/02/15,446.75,-
2011/02/16,446.74,-
2011/02/17,446.62,-
2011/02/18,446.71,-
2011/02/19,446.71,-
2011/02/20,446.70,-
2011/02/21,446.71,-
2011/02/22,446.70,-
2011/02/23,446.69,-
2011/02/24,446.69,-
2011/02/25,446.68,-
2011/02/26,446.67,-
2011/02/27,446.66,-
2011/02/28,446.66,-
2011/03/01,446.65,-
2011/03/02,446.63,-
2011/03/03,446.63,-
2011/03/04,446.60,-
2011/03/05,446.58,-
2011/03/06,446.56,-
2011/03/07,446.56,-
2011/03/08,446.54,-
2011/03/09,446.52,-
2011/03/10,446.49,-
2011/03/11,446.49,-
2011/03/12,446.48,-
2011/03/13,446.47,-
2011/03/14,446.46,-
2011/03/15,446.47,-
2011/03/16,446.46,-
2011/03/17,446.44,-
2011/03/18,446.43,-
2011/03/19,446.41,-
2011/03/20,446.40,-
2011/03/21,446.40,-
2011/03/22,446.41,-
2011/03/23,446.41,-
2011/03/24,446.38,-
2011/03/25,446.36,-
2011/03/26,446.34,-
2011/03/27,446.33,-
2011/03/28,446.31,-
2011/03/29,446.29,-
2011/03/30,446.28,-
2011/03/31,446.26,-
2011/04/01,446.24,-
2011/04/02,446.22,-
2011/04/03,446.19,-
2011/04/04,446.17,-
2011/04/05,446.14,-
2011/04/06,446.12,-
2011/04/07,446.10,-
2011/04/08,446.07,-
2011/04/09,446.04,-
2011/04/10,445.99,-
2011/04/11,445.98,-
2011/04/12,445.94,-
2011/04/13,445.92,-
2011/04/14,445.95,-
2011/04/15,445.96,-
2011/04/16,445.96,-
2011/04/17,445.98,-
2011/04/18,446.02,-
2011/04/19,446.03,-
2011/04/20,446.02,-
2011/04/21,446.03,-
2011/04/22,446.06,-
2011/04/23,446.09,-
2011/04/24,446.12,-
2011/04/25,446.16,-
2011/04/26,446.17,-
2011/04/27,446.17,-
2011/04/28,446.16,-
2011/04/29,446.16,-
2011/04/30,446.16,-
2011/05/01,446.19,-
2011/05/02,446.21,0.09
2011/05/03,446.21,0.08
2011/05/04,446.24,0.09
2011/05/05,446.25,-
2011/05/06,446.26,-
2011/05/07,446.28,-
2011/05/08,446.30,-
2011/05/09,446.34,-
2011/05/10,446.34,-
2011/05/11,446.34,-
2011/05/12,446.34,-
2011/05/13,446.34,-
2011/05/14,446.36,-
2011/05/15,446.36,-
2011/05/16,446.36,-
2011/05/17,446.38,-
2011/05/18,446.41,-
2011/05/19,446.44,-
2011/05/20,446.46,-
2011/05/21,446.48,-
2011/05/22,446.51,-
2011/05/23,446.54,-
2011/05/24,446.56,-
2011/05/25,446.56,-
2011/05/26,446.57,-
2011/05/27,446.57,-
2011/05/28,446.59,-
2011/05/29,446.61,-
2011/05/30,446.62,-
2011/05/31,446.63,-
2011/06/01,446.64,0.69
2011/06/02,446.66,0.07
2011/06/03,446.67,0.07
2011/06/04,446.68,0.06
2011/06/05,446.69,0.06
2011/06/06,446.71,0.06
2011/06/07,446.72,0.06
2011/06/08,446.72,0.06
2011/06/09,446.69,0.06
2011/06/10,446.68,0.07
2011/06/11,446.66,0.06
2011/06/12,446.65,0.16
2011/06/13,446.64,0.07
2011/06/14,446.62,0.06
2011/06/15,446.61,0.06
2011/06/16,446.58,0.58
