ID,Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría
546,@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:18 AM UTC",cierran paso deprimido por lluvias en ave garza sada y ave del estado en monterrey,lluvia,16,3,0,0,https://twitter.com/nmasmonterrey/status/1803990925284094231#m,,,,-0.96717298,,"Avenida Eugenio Garza Sada, Avenida del Estado",Monterrey,,
547,@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:08 AM UTC",queda familia atrapada en casa por lluvias al interior del parque la huasteca,lluvia,10,4,0,0,https://twitter.com/nmasmonterrey/status/1803988313008660704#m,,,,0.666080236,,,,,
548,@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:00 AM UTC",reportan encharcamientos en morones prieto monterrey nl,inundación,14,3,0,0,https://twitter.com/nmasmonterrey/status/1803986280767791449#m,,,,-0.78630513,,,Monterrey,,
549,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:46 PM UTC",corriente tira barda de bodega causa inundación en santa catarina nl,inundación,6,0,0,0,https://twitter.com/nmasmonterrey/status/1803801550059417649#m,,,,-1.431082129,,,Santa Catarina,,
550,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:35 PM UTC",deja cuatro muertos inundaciones y cierres viales lluvias en nuevo león,lluvia,8,1,0,0,https://twitter.com/nmasmonterrey/status/1803798717461393534#m,,,,-1.85902667,,,,,
551,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:28 PM UTC",sufren vecinos daños por inundación en col el escorial en santa catarina nl,inundación,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803796991366877355#m,,,,-1.479073048,EL ESCORIAL,,Santa Catarina,,"POLYGON Z ((-100.46136000016372 25.692340000190995 0, -100.46124999958766 25.692699999705383 0, -100.46109999986493 25.693180000256973 0, -100.46197999997685 25.693530000209535 0, -100.46202000002285 25.693550000232506 0, -100.46226999986044 25.693679999932215 0, -100.46273999995088 25.69396000025398 0, -100.46292000015774 25.694020000322894 0, -100.46284999962762 25.694190000068602 0, -100.46277999999683 25.69435999981431 0, -100.46169999965514 25.69392000020798 0, -100.4610900003031 25.69373000043936 0, -100.4607400003506 25.693619999863245 0, -100.46060999975151 25.693570000255477 0, -100.46044999956769 25.693519999748332 0, -100.45986000023868 25.693329999979653 0, -100.45994000033062 25.693160000234002 0, -100.45998000037656 25.693029999634916 0, -100.46011000007627 25.69254000042082 0, -100.46037999993689 25.691749999962667 0, -100.46050000007477 25.691370000425366 0, -100.46060000018969 25.690989999988687 0, -100.46070999986642 25.690590000428358 0, -100.46105999981899 25.6894099999717 0, -100.46109999986493 25.689340000340906 0, -100.46130999965663 25.689180000157023 0, -100.46156000039355 25.689380000386848 0, -100.46214999972256 25.68979000040838 0, -100.46206999963061 25.69023000001465 0, -100.46197999997685 25.69062999957498 0, -100.46132000011778 25.690200000429854 0, -100.46119999997984 25.690579999967213 0, -100.46171000011628 25.690960000403834 0, -100.46156999995537 25.691600000239987 0, -100.46146999984046 25.69199000023849 0, -100.46136000016372 25.692340000190995 0))"
552,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:10 PM UTC",incomunicada comunidad de san juan tras lluvias en santiago nuevo león,lluvia,10,2,0,0,https://twitter.com/nmasmonterrey/status/1803792647988895864#m,,,,-1.539502263,,,,,
553,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:44 PM UTC",tráiler descompuesto bloquea vialidad en blvd antonio l rodríguez monterrey nl,problema vial,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803770905568391405#m,,,,-1.627247691,,Calle Antimonio,Monterrey,,
554,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:17 PM UTC",se cierra el carril exprés a la altura de zaragoza por desborde del río santa catarina nuevo león,inundación,16,3,0,1,https://twitter.com/nmasmonterrey/status/1803764072346697855#m,,,,-0.193971276,,,,,
555,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:56 AM UTC",aumenta el nivel de agua en el río santa catarina por lluvias de alberto en nuevo león,lluvia,10,3,0,0,https://twitter.com/nmasmonterrey/status/1803758867165114463#m,,,,-0.007663101,,,,,
556,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:51 AM UTC",cierre por inundación en ave constitución tras lluvia en monterrey nl,inundación,11,4,0,0,https://twitter.com/nmasmonterrey/status/1803757534697705581#m,,,,-0.693949342,,Avenida Constitución,Monterrey,,
557,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 5:25 AM UTC",protección civil de nuevo león se mantiene alerta por lluvias a través de nmas,lluvia,10,0,0,0,https://twitter.com/nmasmonterrey/status/1803660382680076621#m,,,,0.752973497,,,,nmas,
558,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 3:22 AM UTC",se intensificarán las lluvias esta noche en nuevo león a través de nmas,lluvia,15,0,0,1,https://twitter.com/nmasmonterrey/status/1803629570857316493#m,,,,-0.138085723,,,,nmas,
559,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:14 AM UTC",cierran vialidad por inundación en ave constitución y padre mier en monterrey,inundación,14,4,0,0,https://twitter.com/nmasmonterrey/status/1803597213308010779#m,,,,-0.013627559,,Avenida Constitución,Monterrey,,
560,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:57 AM UTC",aumenta nivel en río santa catarina por lluvias de alberto en nl,lluvia,13,0,0,0,https://twitter.com/nmasmonterrey/status/1803593008735993959#m,,,,-0.693722904,,,,,
561,@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:40 AM UTC",aumentan riesgos por tormenta tropical alberto en tampico tamaulipas,lluvia,3,1,0,0,https://twitter.com/nmasmonterrey/status/1803588660635296089#m,,,,0.164203942,,,,,
562,@nmasmonterrey,N+ Monterrey,"Jun 19, 2024 · 11:35 PM UTC",elementos de protección civil apoya a hombre ante riesgo por lluvias en col altavista en monterrey nl,lluvia,11,1,0,0,https://twitter.com/nmasmonterrey/status/1803572314941878358#m,,,,0.770254612,ALTAVISTA,,Monterrey,,"POLYGON Z ((-100.28926000024865 25.648469999690917 0, -100.28903000043402 25.648640000335888 0, -100.28838999969855 25.64914000001113 0, -100.2870800004415 25.650120000237962 0, -100.28696000030362 25.65020999989173 0, -100.28641999968306 25.6496199996634 0, -100.28555999959417 25.648629999874743 0, -100.2853400002407 25.64836000001418 0, -100.28524999968761 25.648250000337384 0, -100.28493999978099 25.647860000338937 0, -100.28475000001237 25.647640000086085 0, -100.2846200003126 25.647490000363405 0, -100.2844000000598 25.647239999626436 0, -100.28433000042901 25.64714999997267 0, -100.2842700003601 25.647049999857757 0, -100.2844699996906 25.64688999967393 0, -100.28538000028664 25.646189999768865 0, -100.28546000037858 25.646129999699895 0, -100.28600000009976 25.645750000162536 0, -100.28645999972906 25.645409999771857 0, -100.28661999991294 25.645289999633917 0, -100.28782000039257 25.64439999996017 0, -100.2879599996541 25.64431000030646 0, -100.28957999971709 25.64294999964295 0, -100.28965000024715 25.643009999711865 0, -100.28975999992389 25.643069999780835 0, -100.2899000000848 25.643129999849805 0, -100.29006999983045 25.643180000356892 0, -100.29018999996839 25.643200000379863 0, -100.29043000024416 25.643200000379863 0, -100.29051999989792 25.643200000379863 0, -100.29060999955169 25.643180000356892 0, -100.29068999964363 25.643149999872776 0, -100.29074000015072 25.643120000287922 0, -100.29078000019672 25.64308000024198 0, -100.29082000024266 25.64302000017301 0, -100.29084000026563 25.64294999964295 0, -100.29082999980449 25.64288999957398 0, -100.29080999978152 25.642830000404388 0, -100.29074000015072 25.6427399998513 0, -100.29096000040357 25.642479999552506 0, -100.29123999982596 25.642750000312446 0, -100.29179000000835 25.64320999994169 0, -100.2919999998 25.643379999687397 0, -100.29215999998388 25.643530000309454 0, -100.29230999970656 25.643700000055105 0, -100.29271000016621 25.644239999776346 0, -100.29316000023368 25.644830000004674 0, -100.29349000016322 25.645249999587975 0, -100.29306000011877 25.645580000416828 0, -100.29220999959165 25.646249999837778 0, -100.29185000007732 25.646510000136573 0, -100.29096000040357 25.647219999603465 0, -100.29080000021969 25.647339999741348 0, -100.29023999957616 25.647740000200997 0, -100.29016000038354 25.647800000269967 0, -100.29006999983045 25.647869999900763 0, -100.29002000022268 25.647909999946705 0, -100.28926000024865 25.648469999690917 0))"
563,@nmasmonterrey,N+ Monterrey,"Jun 19, 2024 · 6:44 PM UTC",tendría nl cortes de agua ayd adelanta que serán por efectos de tormenta a través de nmas,eléctrico,5,1,0,0,https://twitter.com/nmasmonterrey/status/1803499025725006085#m,,,,-0.931196332,,,,nmas,
564,@nmasmonterrey,N+ Monterrey,"Jun 19, 2024 · 12:51 PM UTC",muere hombre en aparatoso choque en gonzalitos a través de nmas,problema vial,4,2,0,0,https://twitter.com/nmasmonterrey/status/1803410330845909367#m,,,,-1.749763608,,,,nmas,
565,@info7mty,INFO7,"Jun 21, 2024 · 4:07 AM UTC",las intensas lluvias provocadas por la tormenta alberto impactaron el paseo santa lucía con árboles inclinados al cauce y un cambio en el color del agua,lluvia,9,0,0,0,https://twitter.com/info7mty/status/1804003278281212017#m,,,,-1.264596224,,,,,
566,@info7mty,INFO7,"Jun 21, 2024 · 2:36 AM UTC",impresionante capta dron como luce el parque ecológico la huasteca tras las lluvias que ha dejado alberto en nuevo león,lluvia,127,21,3,0,https://twitter.com/info7mty/status/1803980296469017004#m,,['https://video.twimg.com/ext_tw_video/1803980241544564736/pu/pl/7zZhuJNdupckA9MJ.m3u8?tag=12'],,1.712363958,,,,,
567,@info7mty,INFO7,"Jun 21, 2024 · 2:19 AM UTC",elementos de la fuerza civil evacuaron a once residentes de la colonia alianza en monterrey debido a las afectaciones de la tormenta tropical alberto,lluvia,2,0,0,0,https://twitter.com/info7mty/status/1803976063027937456#m,,,,-0.741466939,,,,,
568,@info7mty,INFO7,"Jun 21, 2024 · 2:18 AM UTC",la fiscalía general de la república vinculó a proceso a armando h por portación de un arma de fuego en china nuevo león,incendio,3,0,0,0,https://twitter.com/info7mty/status/1803975688858251350#m,,,,-0.561470926,,,,,
569,@info7mty,INFO7,"Jun 21, 2024 · 1:56 AM UTC",tras las lluvias por la tormenta tropical alberto el gobernador manolo jiménez salinas informó que no hubo incidentes graves en coahuila,lluvia,4,0,0,0,https://twitter.com/info7mty/status/1803970111205704051#m,,,,-0.322327793,,,,,
570,@info7mty,INFO7,"Jun 21, 2024 · 1:50 AM UTC",un helicóptero de protección civil de nuevo león acudió al rescate de tres personas atrapadas en su hogar en montemorelos en grave peligro debido a la crecida del río ramos provocada por la tormenta alberto,lluvia,35,3,0,0,https://twitter.com/info7mty/status/1803968749575254084#m,,['https://video.twimg.com/ext_tw_video/1803968696605417472/pu/pl/P8SaGb2uiQqmRvPs.m3u8?tag=12'],,-0.357812464,,,,,
571,@info7mty,INFO7,"Jun 21, 2024 · 12:58 AM UTC",en medio de la tormenta alberto algunos regiomontanos decidieron tomar fotos y videos al río santa catarina para el recuerdo,lluvia,20,4,7,1,https://twitter.com/info7mty/status/1803955557247652111#m,"['https://pbs.twimg.com/media/GQjv8UVW8AA03Hc.jpg', 'https://pbs.twimg.com/media/GQjv-WkWkAADXcb.jpg', 'https://pbs.twimg.com/media/GQjwA3oWIAAd08l.jpg']",,,0.032031029,,,,,
572,@info7mty,INFO7,"Jun 21, 2024 · 12:53 AM UTC",en medio de la tormenta alberto algunos regiomontanos decidieron tomar fotos y videos al río santa catarina para el recuerdo,lluvia,161,22,77,19,https://twitter.com/info7mty/status/1803954381483573437#m,,['https://video.twimg.com/ext_tw_video/1803954266492604416/pu/pl/L_yy2jZTqCWcmyvc.m3u8?tag=12'],,0.032031029,,,,,
573,@info7mty,INFO7,"Jun 21, 2024 · 12:20 AM UTC",nuevo león inicia evaluación de daños por las lluvias de la tormenta alberto enfocándose en reparar carriles afectados en avenidas importantes de monterrey,lluvia,4,0,1,0,https://twitter.com/info7mty/status/1803946149650317327#m,,,,0.708198667,,,Monterrey,,
574,@info7mty,INFO7,"Jun 20, 2024 · 10:49 PM UTC",tres carriles exprés de av constitución a la altura de av revolución desaparecieron por completo tras las fuertes corrientes del río santa catarina más información,problema vial,1282,206,30,23,https://twitter.com/info7mty/status/1803923211966366174#m,,['https://video.twimg.com/ext_tw_video/1803914480247513088/pu/pl/mwo6_hKclG7AFDjn.m3u8?tag=12'],,-1.001499653,,"Avenida Constitución, Avenida Revolución",,,
575,@info7mty,INFO7,"Jun 20, 2024 · 10:46 PM UTC",tres tramos distintos de avenida constitución sufrieron daños por las lluvias de la depresión tropical alberto,lluvia,86,15,0,0,https://twitter.com/info7mty/status/1803922394454663649#m,,['https://video.twimg.com/ext_tw_video/1803922290817536000/pu/pl/FWcccv1uFe7-4Gl-.m3u8?tag=12'],,-1.17551434,,Avenida Constitución,,,
576,@info7mty,INFO7,"Jun 20, 2024 · 10:23 PM UTC",las lluvias de la tormenta tropical alberto trajeron consigo escurrimientos que a toda velocidad pasaron por la parte baja de la casa del tec que este sábado será rifada,lluvia,2,0,0,0,https://twitter.com/info7mty/status/1803916549423817143#m,,,,-1.062767625,,,,,
577,@info7mty,INFO7,"Jun 20, 2024 · 10:23 PM UTC",los escurrimientos causados por las intensas lluvias están invadiendo las avenidas en varios puntos generando dificultades en la movilidad de automovilistas,lluvia,6,0,1,0,https://twitter.com/info7mty/status/1803916540942643500#m,,,,-1.015421987,,,,,
578,@info7mty,INFO7,"Jun 20, 2024 · 9:10 PM UTC",durante la tarde de este jueves se realizó la apertura de las compuertas de la presa la boca ante la importante captación por las lluvias de alberto,lluvia,26,4,1,1,https://twitter.com/info7mty/status/1803898295045267713#m,,['https://video.twimg.com/ext_tw_video/1803887988188807168/pu/pl/mtokoJE0AJ5bizmx.m3u8?tag=12'],,-0.089480817,,,,,
579,@info7mty,INFO7,"Jun 20, 2024 · 8:18 PM UTC",el departamento del tesoro de estados unidos ha impuesto sanciones económicas a ocho líderes y lugartenientes del cártel mexicano la nueva familia michoacana por el tráfico de drogas y migrantes,problema vial,0,0,1,0,https://twitter.com/info7mty/status/1803885148125200569#m,,,,-0.655873656,,,,,
580,@info7mty,INFO7,"Jun 20, 2024 · 8:10 PM UTC",el primer ciclón de la temporada del atlántico alberto se degradó de tormenta a depresión tropical pero aún dejará lluvias torrenciales en la región,lluvia,3,0,0,0,https://twitter.com/info7mty/status/1803883210595590550#m,,,,0.031113043,,,,,
581,@info7mty,INFO7,"Jun 20, 2024 · 7:41 PM UTC",la tormenta tropical alberto ha tenido un fuerte impacto en el estado de nuevo león dejando a usuarios sin electricidad según reportes de la cfe,eléctrico,10,5,0,0,https://twitter.com/info7mty/status/1803875773591244847#m,,,,-1.020023584,,,,,
582,@info7mty,INFO7,"Jun 20, 2024 · 6:30 PM UTC",deslave en av constitución y av venustiano carranza protección civil está respondiendo al reporte de deslave en el carril express se recomienda a los ciudadanos evitar circular por la zona y tomar precauciones,problema vial,46,9,1,1,https://twitter.com/info7mty/status/1803857990967087546#m,,['https://video.twimg.com/ext_tw_video/1803857951746064384/pu/pl/0Bf664mCvYpG4ev2.m3u8?tag=12'],,-0.744992435,,"Avenida Constitución, Avenida Venustiano Carranza",,zona y tomar,
583,@ABCNoticiasMX,ABCNoticias.mx,"Jun 19, 2024 · 12:49 AM UTC",ante los pronósticos de fuertes lluvias en nuevo león comparte con abc noticias cualquier situación de riesgo o afectaciones,lluvia,9,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803228632443138465#m,['https://pbs.twimg.com/media/GQZa4PLXkAAROuv.jpg'],,,0.575555444,,,,,
584,@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 5:27 AM UTC",entérate tormenta alberto los tacos jeep le pichan la cena a elementos de protección civil de nl la invitación a cenar se extendió también a policías bomberos y demás autoridades que trabajaron durante la tormenta alberto por nl,lluvia,27,3,1,0,https://twitter.com/ABCNoticiasMX/status/1804023373992743132#m,,,,-1.098684788,,,,,
585,@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 4:29 AM UTC",así aumentó el nivel de las presas tras lluvias de alberto en nuevo león actualización presa libertad ha captado el de su totalidad,lluvia,87,26,1,3,https://twitter.com/ABCNoticiasMX/status/1804008762920845622#m,['https://pbs.twimg.com/media/GQkdzK2XsAAj3_h.jpg'],,,0.034755349,,,,,
586,@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 12:33 AM UTC",atención corriente del río ramos arrastra al restaurante las comadres durante tormenta alberto en nl a través de un comunicado en redes las comadres dijeron que lo material es reemplazable,lluvia,16,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803949349849739464#m,,,,-1.013118982,,,,,
587,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 11:31 PM UTC",el río santa catarina lleva más fuerza esta tarde tras dos días de fuertes lluvias por alberto,lluvia,63,7,2,0,https://twitter.com/ABCNoticiasMX/status/1803933682576568554#m,,['https://video.twimg.com/ext_tw_video/1803933622484824064/pu/pl/_gbG7jZ9s2RH88kl.m3u8?tag=12'],,-0.158812135,,,,,
588,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 10:00 PM UTC",la cola de caballo en santiago nuevo león se desbordó durante la tarde de hoy por los efectos de las lluvias de alberto los escalones que llevan al punto turístico tienen considerables escurrimientos un trabajador del sitio captó el panorama en el sur del estado,inundación,9397,2102,132,88,https://twitter.com/ABCNoticiasMX/status/1803910827898294680#m,,['https://video.twimg.com/ext_tw_video/1803910681508356096/pu/pl/08ZY99QMIp97XCMt.m3u8?tag=12'],,-0.501889467,,Calle Caballo,,sur del estado,
589,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 9:33 PM UTC",entérate sorteos tec adecuará casa inundada por tormenta alberto rifa sigue en pie este fue el comunicado de sorteos tec,lluvia,5,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803903905572508034#m,,,,-0.350654721,,,,,
590,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 8:39 PM UTC",así aumentó el nivel de las presas en tan solo horas de lluvias por alberto,lluvia,50,8,10,5,https://twitter.com/ABCNoticiasMX/status/1803890397258592614#m,['https://pbs.twimg.com/media/GQi0wRFXIAAQVPf.jpg'],,,-0.062219024,,,,,
591,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 7:51 PM UTC",al corte de las pm así va el nivel actual de las presas en nuevo león tras las fuertes lluvias que ocasionó alberto fuente dr luis carlos alatorre director general del organismo de cuenca rio bravo de la conagua,eléctrico,49,16,10,4,https://twitter.com/ABCNoticiasMX/status/1803878338974581057#m,['https://pbs.twimg.com/media/GQipyP8WAAAj5hk.jpg'],,,0.519153833,,,,,
592,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:30 PM UTC",una parte del carril express de la avenida constitución y venustiano carranza se desgajó esto por los fuertes niveles de agua que se mantienen en el río santa catarina luis mendoza abcnoticias,problema vial,29,5,0,1,https://twitter.com/ABCNoticiasMX/status/1803857894733156739#m,"['https://pbs.twimg.com/media/GQiXMUjWwAAuwfu.jpg', 'https://pbs.twimg.com/media/GQiXMU0WoAAW_pb.jpg', 'https://pbs.twimg.com/media/GQiXMUlW0AAC_ks.jpg', 'https://pbs.twimg.com/media/GQiXMUjWgAAnD6w.jpg']",,,-0.894274056,,"Avenida Constitución, Avenida Venustiano Carranza",,,
593,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:10 PM UTC",colapsa carretera monterrey saltillo tras fuertes lluvias y deslaves por alberto,lluvia,40,12,2,0,https://twitter.com/ABCNoticiasMX/status/1803852860599472569#m,,['https://video.twimg.com/ext_tw_video/1803851402537582592/pu/pl/sc8fqFAlTQgrjcJw.m3u8?tag=12'],,-1.568402052,,,,,
594,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 5:13 PM UTC",el gobernador de nuevo león samuel garcía alertó la mañana de este jueves de junio que se registrará lluvia extrema en la entidad fue mediante su cuenta de facebook donde garcía sepúlveda pidió a la ciudadanía resguardarse en sus casas,lluvia,9,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803838710343176391#m,['https://pbs.twimg.com/media/GQiFu27WwAAssc4.jpg'],,,-1.31090343,,,,,
595,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 4:57 PM UTC",así se veciénega de gonzález en la sierra de santiago nuevo león tras el paso de la tormenta tropical alberto,lluvia,23,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803834555662520370#m,,['https://video.twimg.com/ext_tw_video/1803827697392513024/pu/pl/pwiPbQrjn3WA4xTk.m3u8?tag=12'],,0.587592721,,,,sierra de santiago,
596,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 4:52 PM UTC",últimahora camiones reanudarán servicio pese a fuertes lluvias en monterrey autoridades de gobierno dieron hora de reinicio pero señalaron que habrá ciertas limitaciones dadas las condiciones lluviosas,lluvia,9,1,4,0,https://twitter.com/ABCNoticiasMX/status/1803833299527254070#m,,,,-1.052670956,,,Monterrey,,
597,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 4:39 PM UTC",comparte con abcnoticias cualquier situación de riesgo afectaciones o fallas en los servicios en fotografías o videos tras el paso de alberto en nuevo león,eléctrico,2,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803830069141401960#m,['https://pbs.twimg.com/media/GQh940rXUAARHsq.jpg'],,,0.748535275,,,,,
598,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 3:55 PM UTC",almomento alberto se debilita a depresión tropical tras tocar tierra en méxico las autoridades en nuevo león informan que las lluvias intensas continuarán este jueves,lluvia,7,1,0,0,https://twitter.com/ABCNoticiasMX/status/1803819038151156137#m,,,,-1.046186328,,,,,
599,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 3:46 PM UTC",últimahora no es una broma paul mccartney anuncia concierto en monterrey el anuncio causó sorpresa entre la ciudadanía que vive días complejos por la tormenta tropical alberto,lluvia,12,1,0,0,https://twitter.com/ABCNoticiasMX/status/1803816730386399576#m,,,,-0.514143825,,,Monterrey,,
600,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 3:40 PM UTC",las lluvias enviadas a nuevo león por la tormenta tropical alberto hicieron respirar a la presa la boca en santiago y se espera que entre las am y pm se abran las compuertas samuel garcía,lluvia,29,5,8,1,https://twitter.com/ABCNoticiasMX/status/1803815218587251076#m,,['https://video.twimg.com/ext_tw_video/1803815117370413056/pu/pl/h00i_HG7G9XJPorI.m3u8?tag=12'],,-0.669617414,,,Santiago,,
601,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 3:34 PM UTC",atención buscan cuerpo arrastrado por la corriente del río santa catarina en cadereyta el embalse lleva una cantidad de agua importante además de una corriente intensa producto de las lluvias de la tormenta alberto,lluvia,3,1,0,0,https://twitter.com/ABCNoticiasMX/status/1803813702178627850#m,,,,0.307799071,,,,,
602,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 2:58 PM UTC",las lluvias enviadas a nuevo león por los efectos de la tormenta tropical alberto hicieron respirar a la presa la boca en santiago que amaneció a poco más de la mitad de su capacidad félix arratia facebook,lluvia,126,10,3,3,https://twitter.com/ABCNoticiasMX/status/1803804746718773402#m,"['https://pbs.twimg.com/media/GQhm0tPXAAANPW0.jpg', 'https://pbs.twimg.com/media/GQhm0tiXIAAW-Yz.jpg', 'https://pbs.twimg.com/media/GQhm0tQXEAAIXP8.jpg']",,,-1.436090946,,,,,
603,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 2:47 PM UTC",atención respira la boca presa amanece a un por ciento de su capacidad el embalse ubicado en santiago nuevo león se ha beneficiado de manera importante gracias a la tormenta alberto y se espera que siga creciendo,lluvia,30,4,0,0,https://twitter.com/ABCNoticiasMX/status/1803801797569528138#m,,,,-0.829152346,,,,,
604,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 2:37 PM UTC",al corte de las de la mañana así luce el río santa catarina tras el paso de la tormenta alberto en nuevo león lorenzo gonzález berchelman,eléctrico,1263,208,3,5,https://twitter.com/ABCNoticiasMX/status/1803799307243466853#m,,['https://video.twimg.com/ext_tw_video/1803799266382454784/pu/pl/sw3RBgGTzEUUe1Fg.m3u8?tag=12'],,0.864004612,,,,,
605,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 2:28 PM UTC",entérate cuál es el acumulado de lluvias en nuevo león tras paso de la tormenta alberto las lluvias intensas se reportaron en la entidad desde ayer miércoles de junio,lluvia,3,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803797152839106595#m,,,,-1.039691091,,,,,
606,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 2:16 PM UTC",las fuertes lluvias derivadas de la tormenta tropical alberto provocaron el desbordamiento del río santa catarina y el cierre de la avenida morones prieto a la altura del multimodal dalia manriquez abcnoticias,inundación,21,3,0,0,https://twitter.com/ABCNoticiasMX/status/1803794029039022493#m,"['https://pbs.twimg.com/media/GQhdEMJW4AAK1Fk.jpg', 'https://pbs.twimg.com/media/GQhdFoVXIAErS62.jpg', 'https://pbs.twimg.com/media/GQhdFoWW4AA370C.jpg', 'https://pbs.twimg.com/media/GQhdG2GXMAEbBC5.jpg']",,,-1.125028014,,,,,
607,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 1:58 PM UTC",atención tormenta tropical alberto san pedro se encuentra en alerta roja el municipio implementó un refugio temporal como parte del plan de contingencia,lluvia,3,1,0,0,https://twitter.com/ABCNoticiasMX/status/1803789447726612534#m,,,,-0.121014386,,,San Pedro Garza García,,
608,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 1:41 PM UTC",entérate golpea tormenta alberto a nuevo león el paso de la tormenta causó inundación en avenidas de la metrópoli y la muerte de tres menores de edad entre más daños,inundación,4,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803785196891713603#m,,,,-1.058412075,,,,metrópoli y la muerte,
609,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 1:00 PM UTC",almomento estos son los cierres por inundación en nuevo león tras fuertes lluvias elementos de protección civil de monterrey tránsito y policía continúan con los recorridos,inundación,18,4,0,1,https://twitter.com/ABCNoticiasMX/status/1803774988333252826#m,,,,0.50616169,,,Monterrey,,
610,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 12:42 PM UTC",atención tormenta alberto muere hombre tras sufrir descarga en el carmen suman fallecidos en nl las lluvias intensas continuarán durante este jueves en la entidad,lluvia,7,2,0,0,https://twitter.com/ABCNoticiasMX/status/1803770485836046473#m,,,,-1.288123012,,,,,
611,@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 12:30 PM UTC",elclimaenmonterrey se esperan fuertes lluvias este jueves en monterrey nl por la tormenta alberto la temperatura máxima llegará a los grados,lluvia,1,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803767344759484918#m,['https://pbs.twimg.com/media/GQhE1e5XAAA0nEq.jpg'],,,-0.993092954,,,Monterrey,,
